Phi1	Phi	Phi2	X	Y
4.41362	1.85588	5.98948	104	14
4.3036	2.60411	0.1514	106	14
4.30707	2.60628	0.14661	108	14
4.30923	2.60547	0.15051	110	14
4.13498	1.03757	4.80136	112	14
4.31166	2.60302	0.15126	114	14
4.13143	1.03512	4.79981	116	14
4.13321	1.0428	4.79965	118	14
4.29751	2.60362	0.14394	120	14
0.99292	2.17034	4.22317	122	14
4.13222	0.96349	2.05741	124	14
4.12478	0.95542	2.06156	126	14
4.17704	2.37142	2.8568	128	14
1.40451	2.29476	1.83835	130	14
1.39705	2.3095	1.82841	132	14
1.43789	2.29849	3.43611	134	14
1.43788	2.29594	3.43202	136	14
1.42957	2.29838	3.42379	138	14
1.40816	2.30283	3.41326	140	14
0.28009	2.05962	4.33967	142	14
0.28172	2.05131	4.33985	144	14
0.27836	2.06045	4.33959	146	14
0.27915	2.06655	4.33724	148	14
0.27314	2.0636	4.33064	150	14
0.28113	2.06476	4.33335	152	14
0.28826	2.06756	4.33814	154	14
0.29523	2.06698	4.34022	156	14
0.27518	2.06194	4.33338	158	14
2.03042	1.90508	2.09861	160	14
2.02007	1.90741	2.08501	162	14
0.52398	2.58426	4.6899	164	14
0.51861	2.58703	4.69625	166	14
0.51486	2.58287	4.69249	168	14
0.51767	2.58366	4.69389	170	14
0.51464	2.58061	4.69032	172	14
0.51919	2.58235	4.68921	174	14
0.5185	2.58604	4.68958	176	14
0.51569	2.58287	4.69122	178	14
0.51739	2.58155	4.69027	180	14
0.51809	2.58589	4.68933	182	14
0.51625	2.58177	4.69299	184	14
0.51506	2.58382	4.69113	186	14
0.52461	2.582	4.6994	188	14
0.51715	2.5833	4.69366	190	14
0.51795	2.58438	4.69154	192	14
4.02821	1.45077	3.16308	0	16
4.03124	1.45706	3.17451	2	16
0.89722	1.68562	1.54712	4	16
0.89272	1.687	1.53836	6	16
0.89004	1.69048	1.53791	8	16
0.89154	1.69225	1.53462	10	16
0.88558	1.69108	1.53956	12	16
0.89244	1.69281	1.53385	14	16
0.89206	1.69293	1.54126	16	16
5.59579	1.54012	3.01074	18	16
0.10125	2.33561	4.42531	20	16
0.10972	2.34102	4.43118	22	16
0.49902	0.80748	1.29057	24	16
0.50641	0.80347	1.28521	26	16
0.11193	2.34894	4.43084	28	16
0.10524	2.34047	4.42757	30	16
0.51084	0.80882	1.28539	32	16
0.50733	0.8098	1.28325	34	16
0.50727	0.81259	1.28266	36	16
0.50286	0.82709	1.28188	38	16
0.82395	1.89717	4.26047	40	16
5.7198	1.15554	1.20577	42	16
4.72913	0.84335	2.67281	44	16
1.60189	2.29151	2.04081	46	16
5.99069	1.9155	3.93467	48	16
1.60342	2.28631	2.04472	50	16
1.60874	2.28771	2.04749	52	16
1.60878	2.28838	2.04611	54	16
1.60803	2.28678	2.04696	56	16
1.61256	2.28737	2.04831	58	16
1.6068	2.28564	2.04316	60	16
1.60727	2.28559	2.04258	62	16
1.60753	2.28568	2.04588	64	16
1.6179	2.28608	2.05126	66	16
1.60482	2.28522	2.04356	68	16
1.60415	2.28487	2.03527	70	16
5.99229	1.9112	3.93873	72	16
1.60285	2.29239	2.03478	74	16
5.99642	1.91247	3.94065	76	16
1.60185	2.29137	2.03623	78	16
1.60453	2.29048	2.04047	80	16
1.60011	2.29266	2.03316	82	16
1.60484	2.28816	2.03726	84	16
1.30195	2.94838	5.71762	86	16
1.62706	2.56058	3.30011	88	16
4.77843	0.58431	1.39898	90	16
4.80099	0.58843	1.37963	92	16
4.79639	0.58843	1.38248	94	16
4.80093	0.58801	1.37966	96	16
4.79862	0.59427	1.37887	98	16
2.91971	1.28773	2.84248	100	16
2.92683	1.28744	2.84135	102	16
2.92729	1.28815	2.84313	104	16
4.30194	2.60503	0.14541	106	16
4.30943	2.60306	0.15092	108	16
4.13661	1.04035	4.80146	110	16
4.13732	1.03628	4.80008	112	16
4.13727	1.03844	4.80164	114	16
4.13694	1.03631	4.79139	116	16
4.1346	1.03552	4.79597	118	16
4.13364	1.03807	4.79303	120	16
4.12955	1.03709	4.79904	122	16
1.43081	2.29374	3.4175	124	16
2.80512	1.37339	2.30811	126	16
1.42982	2.29238	3.41966	128	16
1.42415	2.29243	3.4229	130	16
2.80377	1.358	2.31371	132	16
1.42507	2.2942	3.42734	134	16
1.43338	2.29708	3.43269	136	16
2.80437	1.36164	2.3147	138	16
1.41009	2.30054	3.40863	140	16
0.28199	2.06607	4.34311	142	16
0.2764	2.06215	4.34321	144	16
0.27572	2.05026	4.33873	146	16
0.28215	2.06255	4.33825	148	16
0.27625	2.05893	4.3379	150	16
0.27413	2.06235	4.33841	152	16
0.27043	2.05504	4.33198	154	16
0.27625	2.05921	4.33504	156	16
0.26919	2.06155	4.33385	158	16
0.2643	2.05786	4.32268	160	16
0.25914	2.06135	4.32558	162	16
2.02555	1.89336	2.09648	164	16
0.5272	2.58431	4.69487	166	16
0.51923	2.58435	4.68944	168	16
0.52017	2.58736	4.69566	170	16
0.5173	2.5839	4.69135	172	16
0.52153	2.58649	4.69351	174	16
0.5184	2.57919	4.68827	176	16
0.5179	2.57996	4.68977	178	16
0.51598	2.57928	4.68772	180	16
0.51822	2.58587	4.68946	182	16
0.51504	2.58349	4.69111	184	16
0.51848	2.58208	4.68796	186	16
0.51723	2.58155	4.69122	188	16
0.51838	2.58246	4.69047	190	16
0.52156	2.58438	4.69943	192	16
4.04045	1.465	3.16926	0	18
0.89303	1.68496	1.54332	2	18
0.89199	1.68599	1.5423	4	18
0.89072	1.68789	1.5388	6	18
0.88824	1.68843	1.54059	8	18
0.89178	1.69613	1.53756	10	18
0.89041	1.69297	1.53383	12	18
0.89494	1.69466	1.53894	14	18
0.89208	1.6929	1.53308	16	18
0.87953	1.69276	1.54627	18	18
0.5009	0.8022	1.28594	20	18
0.10606	2.33683	4.42752	22	18
0.50542	0.80485	1.283	24	18
0.10842	2.3369	4.42877	26	18
0.50271	0.81358	1.28863	28	18
0.50877	0.81291	1.28515	30	18
0.50076	0.81548	1.29324	32	18
0.50659	0.81106	1.2859	34	18
0.49753	0.81284	1.28806	36	18
0.50419	0.81272	1.28504	38	18
0.50484	0.81785	1.27901	40	18
0.49473	0.82614	1.28491	42	18
1.59723	2.28492	3.6175	44	18
1.59752	2.28996	2.03668	46	18
1.60504	2.28897	2.0411	48	18
1.61031	2.2857	2.05127	50	18
1.60186	2.29162	2.04052	52	18
1.61131	2.28798	2.04346	54	18
1.60822	2.28559	2.04187	56	18
1.60726	2.28506	2.04869	58	18
1.61264	2.28617	2.04501	60	18
1.61195	2.2859	2.04853	62	18
1.60996	2.28613	2.04323	64	18
1.60793	2.2872	2.04468	66	18
1.60255	2.28541	2.03858	68	18
1.60667	2.28495	2.03848	70	18
1.60104	2.28675	2.02896	72	18
1.59918	2.29057	2.03272	74	18
1.59088	2.29512	2.02749	76	18
1.59613	2.29062	2.03242	78	18
1.59466	2.29055	2.03225	80	18
1.60544	2.28864	2.04078	82	18
1.60464	2.29067	2.04087	84	18
1.59705	2.29066	2.04075	86	18
3.05757	1.49763	2.56212	88	18
1.61597	2.55916	3.28886	90	18
1.63596	2.55446	3.3111	92	18
4.77917	0.58708	1.40159	94	18
4.79194	0.58893	1.38644	96	18
4.80954	0.58827	1.37505	98	18
4.78873	0.59301	1.37949	100	18
2.92744	1.28927	2.84433	102	18
4.30084	2.6051	0.14547	104	18
4.30965	2.60337	0.15185	106	18
4.13593	1.03822	4.79732	108	18
4.13161	1.03394	4.79651	110	18
4.29461	2.59887	0.1417	112	18
4.30755	2.60201	0.15132	114	18
4.30107	2.60139	0.14068	116	18
4.13183	1.0352	4.79757	118	18
4.13335	1.03465	4.7955	120	18
4.30167	2.60643	0.14521	122	18
1.42401	2.29189	3.41533	124	18
1.42388	2.29126	3.42574	126	18
1.43232	2.29332	3.42664	128	18
5.94014	1.7686	3.96976	130	18
1.4223	2.29185	3.42488	132	18
1.42312	2.29685	3.42153	134	18
1.42452	2.29601	3.42179	136	18
1.42314	2.29543	3.42082	138	18
5.94298	1.78407	3.95866	140	18
0.27856	2.05992	4.34104	142	18
0.27559	2.05796	4.34041	144	18
0.27747	2.05171	4.34026	146	18
0.27739	2.05992	4.33519	148	18
0.27137	2.04854	4.32722	150	18
0.26136	2.05329	4.32803	152	18
0.28005	2.06369	4.34094	154	18
0.27335	2.06396	4.33909	156	18
0.2764	2.06367	4.3361	158	18
0.27512	2.06337	4.33472	160	18
0.25889	2.05732	4.32752	162	18
0.26535	2.06106	4.32704	164	18
2.02331	1.89627	2.09006	166	18
0.52295	2.58648	4.69264	168	18
2.10837	1.57858	2.59037	170	18
0.54401	1.01893	1.55965	172	18
0.51679	2.58245	4.69052	174	18
0.51441	2.58817	4.68925	176	18
0.52169	2.58669	4.69871	178	18
0.52016	2.58514	4.69262	180	18
0.51948	2.57806	4.6867	182	18
0.5175	2.58281	4.69539	184	18
0.5181	2.58065	4.68954	186	18
0.52051	2.58339	4.7007	188	18
0.52486	2.583	4.69211	190	18
0.51871	2.58059	4.69155	192	18
0.89427	1.68783	1.54663	0	20
0.89386	1.6942	1.53975	2	20
0.89611	1.68776	1.53267	4	20
0.89609	1.68835	1.5438	6	20
0.88644	1.68891	1.54226	8	20
0.88828	1.69186	1.53511	10	20
0.89236	1.69172	1.53504	12	20
0.89336	1.69099	1.53591	14	20
0.88918	1.69616	1.53577	16	20
0.50906	0.79481	1.28083	18	20
0.10765	2.33561	4.42575	20	20
0.49809	0.80917	1.29182	22	20
0.10253	2.33804	4.42606	24	20
0.10917	2.34485	4.4312	26	20
0.50469	0.81478	1.29081	28	20
0.49858	0.81398	1.29166	30	20
0.50099	0.81403	1.28983	32	20
0.11156	2.34274	4.42999	34	20
0.5041	0.81286	1.28913	36	20
0.50944	0.8174	1.28964	38	20
0.49887	0.81544	1.28981	40	20
0.50959	0.81755	1.27874	42	20
1.60585	2.28331	2.04405	44	20
1.60436	2.29073	2.03878	46	20
1.59754	2.28715	2.04141	48	20
1.60143	2.28619	2.04154	50	20
1.60914	2.28762	2.04472	52	20
1.61018	2.28621	2.04571	54	20
1.60801	2.28644	2.03965	56	20
1.61798	2.2815	2.04835	58	20
1.60876	2.28462	2.04344	60	20
1.60669	2.28416	2.04473	62	20
1.59967	2.28631	2.03962	64	20
1.60713	2.28725	2.0398	66	20
1.60826	2.28545	2.04048	68	20
1.61392	2.2862	2.04139	70	20
1.60119	2.28496	2.03578	72	20
1.60657	2.28307	2.0382	74	20
1.59936	2.28984	2.0339	76	20
1.59956	2.28959	2.03473	78	20
1.59761	2.29037	2.03737	80	20
1.59302	2.29592	2.02936	82	20
5.98821	1.91831	3.92988	84	20
4.7501	0.8477	5.80205	86	20
1.7093	2.40267	0.13941	88	20
3.06361	1.49066	2.57012	90	20
1.61334	2.56047	3.28244	92	20
1.6407	2.55665	3.31391	94	20
1.64865	2.55327	3.32401	96	20
4.7998	0.58829	1.38091	98	20
1.65748	2.55054	3.33393	100	20
2.93756	1.29224	2.84993	102	20
4.3036	2.60369	0.1437	104	20
4.13414	1.0346	4.79604	106	20
4.29636	2.60047	0.1417	108	20
4.30749	2.60034	0.14997	110	20
4.2947	2.60144	0.13814	112	20
4.30051	2.60359	0.14193	114	20
4.30681	2.60265	0.14688	116	20
4.28924	2.59876	0.13845	118	20
4.29443	2.59844	0.14113	120	20
4.28686	2.60043	0.13187	122	20
1.44273	2.29156	3.42985	124	20
1.45258	2.29638	3.44615	126	20
1.43145	2.29318	3.42649	128	20
1.43081	2.29086	3.42738	130	20
1.42686	2.29086	3.4242	132	20
1.42955	2.29134	3.4274	134	20
1.41548	2.29732	1.8455	136	20
1.42431	2.29633	3.41998	138	20
5.93483	1.76873	3.96261	140	20
0.27911	2.06112	4.34038	142	20
0.27763	2.05534	4.3389	144	20
0.27896	2.05998	4.33607	146	20
0.26874	2.0468	4.32775	148	20
0.27898	2.05309	4.34007	150	20
0.26478	2.05902	4.33041	152	20
0.26517	2.05749	4.32781	154	20
0.26597	2.04826	4.32642	156	20
0.2677	2.05746	4.33146	158	20
0.26639	2.05848	4.32977	160	20
0.26755	2.05794	4.3274	162	20
0.26793	2.05648	4.32737	164	20
0.25794	2.06221	4.32722	166	20
0.53315	2.59558	4.69521	168	20
0.44099	1.1316	1.47968	170	20
0.43882	1.1327	1.48093	172	20
0.52287	2.58819	4.6975	174	20
0.52129	2.59084	4.70147	176	20
0.5186	2.58488	4.69727	178	20
0.51834	2.58625	4.69063	180	20
0.52151	2.58388	4.69829	182	20
0.52558	2.5829	4.69609	184	20
0.52486	2.58329	4.69717	186	20
0.52635	2.58698	4.70175	188	20
0.5271	2.58722	4.70223	190	20
0.53669	2.57781	4.7112	192	20
0.89508	1.68884	1.54185	0	22
0.89646	1.69143	1.53746	2	22
0.89205	1.69614	1.53774	4	22
0.89328	1.6928	1.53125	6	22
0.89193	1.69493	1.53811	8	22
0.88696	1.69359	1.53435	10	22
0.89145	1.69382	1.53783	12	22
0.89181	1.6911	1.53379	14	22
0.88722	1.69344	1.53421	16	22
0.8836	1.69698	1.53454	18	22
0.5018	0.79984	1.28394	20	22
0.50322	0.80653	1.28961	22	22
0.50301	0.80701	1.28817	24	22
0.10758	2.33808	4.42766	26	22
0.50596	0.81166	1.28813	28	22
0.50473	0.81261	1.2874	30	22
0.50162	0.81488	1.29363	32	22
0.50465	0.81501	1.29276	34	22
0.1137	2.34313	4.42978	36	22
0.1166	2.34901	4.43335	38	22
0.502	0.81809	1.29681	40	22
0.50789	0.82353	1.2842	42	22
1.5971	2.28372	2.02591	44	22
1.60184	2.29241	2.03632	46	22
1.60149	2.29158	2.03522	48	22
1.59981	2.29229	2.03924	50	22
1.60544	2.28432	2.04227	52	22
1.60656	2.28489	2.04245	54	22
1.60577	2.28401	2.04304	56	22
1.60423	2.28605	2.04115	58	22
1.60954	2.28685	2.04727	60	22
1.60789	2.2881	2.04204	62	22
1.60582	2.28571	2.04225	64	22
1.61215	2.28413	2.04294	66	22
1.60515	2.28468	2.03713	68	22
1.60693	2.28255	2.04124	70	22
1.60497	2.28787	2.04218	72	22
1.60809	2.28047	2.0399	74	22
1.61609	2.28274	2.04433	76	22
1.60312	2.29232	2.03766	78	22
1.59067	2.29449	2.02767	80	22
5.98391	1.91581	3.93087	82	22
4.74095	0.84544	5.81455	84	22
3.21511	1.47712	2.4038	86	22
3.20214	1.47927	5.54372	88	22
1.53723	0.84183	3.25333	90	22
3.06359	1.48409	2.56569	92	22
1.62742	2.5605	3.30328	94	22
1.64607	2.55418	3.32126	96	22
1.64704	2.55586	3.31849	98	22
1.66031	2.55477	3.33299	100	22
1.68297	2.56173	3.34801	102	22
4.13109	1.03934	4.79822	104	22
4.13541	1.04467	4.79778	106	22
4.29346	2.59649	0.13565	108	22
4.29943	2.60209	0.13968	110	22
4.30007	2.60351	0.14284	112	22
4.31316	2.60901	0.15317	114	22
4.29912	2.59808	0.14307	116	22
4.29614	2.60314	0.13809	118	22
4.28682	2.60252	0.13398	120	22
4.2909	2.60268	0.13887	122	22
1.44767	2.29339	3.43712	124	22
1.42807	2.29133	3.42493	126	22
1.43172	2.28959	3.4321	128	22
1.43023	2.29421	3.42861	130	22
1.43697	2.29135	3.43513	132	22
1.42889	2.29354	3.42743	134	22
1.40504	2.30106	1.83556	136	22
1.43401	2.29468	3.42856	138	22
2.79858	1.37027	2.32551	140	22
0.27695	2.0609	4.34012	142	22
0.27868	2.05523	4.33783	144	22
0.26671	2.06045	4.32571	146	22
0.27839	2.0543	4.3374	148	22
0.27917	2.06234	4.33951	150	22
0.26741	2.04968	4.32628	152	22
0.26655	2.05518	4.32803	154	22
0.26914	2.05906	4.32749	156	22
0.2664	2.058	4.32679	158	22
0.26073	2.0601	4.3278	160	22
0.2686	2.0608	4.32582	162	22
0.2659	2.06383	4.3268	164	22
0.26322	2.0562	4.32736	166	22
0.26062	2.06057	4.33043	168	22
0.44446	1.12219	1.46709	170	22
0.4475	1.12665	1.46997	172	22
0.4415	1.13	1.47822	174	22
0.44163	1.13206	1.47812	176	22
0.54347	1.01419	1.55703	178	22
0.525	2.58901	4.69943	180	22
0.52214	2.58661	4.70094	182	22
0.51783	2.57427	4.70337	184	22
0.5195	2.58016	4.70066	186	22
6.22182	1.3275	2.64125	188	22
6.21844	1.32292	2.64053	190	22
6.21727	1.32385	2.64128	192	22
3.12705	1.82093	5.95443	0	24
0.9007	1.68988	1.54129	2	24
0.89734	1.69106	1.5354	4	24
0.89587	1.69536	1.53716	6	24
0.89035	1.69457	1.53329	8	24
0.88973	1.69224	1.53526	10	24
0.89032	1.69265	1.53389	12	24
0.88676	1.69546	1.53583	14	24
0.89251	1.69557	1.53679	16	24
0.88454	1.69455	1.53879	18	24
1.87833	1.77286	0.78861	20	24
0.10902	2.33896	4.43407	22	24
0.09974	2.33807	4.42621	24	24
0.50173	0.80815	1.2904	26	24
0.5	0.81526	1.29756	28	24
0.49877	0.81625	1.29284	30	24
0.50121	0.81225	1.29298	32	24
0.11549	2.34711	4.42914	34	24
0.10417	2.34251	4.42658	36	24
0.11107	2.35266	4.43088	38	24
0.49927	0.81828	1.2961	40	24
0.49975	0.81625	1.29442	42	24
0.09415	2.34802	4.41512	44	24
1.59061	2.28871	3.59398	46	24
1.60003	2.28887	2.03762	48	24
1.6069	2.28961	2.04179	50	24
1.59972	2.29427	2.03676	52	24
1.60719	2.28734	2.0395	54	24
1.60975	2.28727	2.0439	56	24
1.60672	2.28607	2.04	58	24
1.60924	2.2896	2.04396	60	24
1.60498	2.28448	2.0409	62	24
1.6058	2.28773	2.04167	64	24
1.60958	2.28351	2.04164	66	24
1.60674	2.2851	2.04007	68	24
1.60658	2.28475	2.03717	70	24
1.61069	2.28314	2.03964	72	24
1.60636	2.2871	2.03708	74	24
1.60203	2.28362	2.0396	76	24
1.59349	2.29259	2.02786	78	24
5.9862	1.9139	3.92925	80	24
5.99047	1.90937	0.79388	82	24
4.74092	0.84798	5.81634	84	24
4.87927	0.73811	1.44518	86	24
3.20257	1.48222	5.54656	88	24
1.72414	2.40264	3.2741	90	24
1.5304	0.83555	3.25232	92	24
1.52904	0.84152	3.25057	94	24
3.06791	1.4885	2.56638	96	24
1.64013	2.55737	3.30712	98	24
1.63931	2.5543	3.31427	100	24
1.68297	2.56173	3.34801	102	24
4.1452	1.03207	4.78959	104	24
4.13975	1.03792	4.79824	106	24
4.12938	1.0397	4.80034	108	24
4.30269	2.60308	0.14735	110	24
4.31264	2.61267	0.14858	112	24
4.32528	2.60389	0.15544	114	24
4.30793	2.60682	0.14457	116	24
4.29489	2.6021	0.13911	118	24
4.28954	2.60253	0.13305	120	24
4.29632	2.60382	0.1392	122	24
1.4316	2.29471	1.85865	124	24
1.43591	2.29065	3.43472	126	24
1.43175	2.28893	3.433	128	24
1.42382	2.29336	1.8535	130	24
1.45757	2.29822	3.45329	132	24
1.43327	2.29313	3.4341	134	24
1.42486	2.29656	3.42411	136	24
1.42275	2.29597	3.42211	138	24
5.9439	1.7653	3.9594	140	24
0.28088	2.06501	4.3395	142	24
0.27612	2.05102	4.34209	144	24
0.2844	2.0667	4.34461	146	24
0.26975	2.05538	4.32664	148	24
0.27087	2.05386	4.32882	150	24
0.27853	2.05727	4.33915	152	24
0.26466	2.04942	4.3273	154	24
0.26655	2.0588	4.32353	156	24
0.26726	2.05614	4.32451	158	24
0.26519	2.05461	4.3262	160	24
0.26193	2.05532	4.3273	162	24
0.26913	2.05743	4.32575	164	24
0.26074	2.05893	4.32881	166	24
0.26061	2.06085	4.34276	168	24
0.44568	1.12961	1.47454	170	24
0.44183	1.13506	1.47792	172	24
0.4367	1.1375	1.483	174	24
0.44329	1.13462	1.47558	176	24
0.44162	1.13088	1.4775	178	24
0.52109	2.58516	4.70281	180	24
6.21249	1.33501	2.64168	182	24
6.21283	1.33523	2.63733	184	24
6.21134	1.32587	2.63637	186	24
6.22293	1.33343	2.64276	188	24
6.21365	1.31799	2.64029	190	24
4.51358	1.09025	5.00221	192	24
3.13522	1.81877	5.95474	0	26
3.15149	1.81277	5.96292	2	26
1.64733	1.2569	2.87448	4	26
0.89339	1.68782	1.54392	6	26
0.89309	1.69431	1.54023	8	26
0.8902	1.69222	1.53458	10	26
0.89017	1.69448	1.53563	12	26
0.88995	1.69445	1.53736	14	26
0.88691	1.69313	1.53424	16	26
0.88454	1.69455	1.53879	18	26
0.50556	0.80093	4.43033	20	26
0.50313	0.80665	1.29301	22	26
0.1041	2.34037	4.43046	24	26
0.09707	2.33341	4.42574	26	26
0.10063	2.33433	4.42654	28	26
0.11202	2.34693	4.43203	30	26
0.50128	0.81532	1.29582	32	26
0.11356	2.34566	4.43033	34	26
0.10455	2.34256	4.42799	36	26
0.50331	0.81596	1.29117	38	26
0.50194	0.81114	1.28834	40	26
0.10993	2.3464	4.43147	42	26
0.10142	2.35555	4.42944	44	26
3.16981	1.32309	2.5498	46	26
1.60061	2.29278	2.03738	48	26
1.58647	2.29259	2.02441	50	26
1.60499	2.29203	2.03978	52	26
1.59523	2.29293	2.03278	54	26
1.61149	2.28793	2.04748	56	26
1.60407	2.28698	2.04205	58	26
1.60708	2.28795	2.04788	60	26
1.60732	2.28471	2.04299	62	26
1.60752	2.28826	2.04345	64	26
1.60951	2.28362	2.04086	66	26
1.60758	2.28789	2.04287	68	26
1.60278	2.28323	2.03747	70	26
1.60842	2.28446	2.0396	72	26
6.00028	1.9123	3.94246	74	26
5.98949	1.91092	3.94284	76	26
1.59956	2.29101	2.04005	78	26
5.98753	1.91962	3.93421	80	26
4.73819	0.84264	5.81165	82	26
4.88472	0.7406	1.43299	84	26
4.88487	0.73831	1.43859	86	26
4.88115	0.74196	1.43465	88	26
3.20304	1.4816	5.54638	90	26
3.20028	1.48333	5.5461	92	26
1.54478	0.83793	3.25517	94	26
1.53588	0.83976	3.25955	96	26
1.6215	2.56219	3.2889	98	26
3.0526	1.48229	2.55139	100	26
0.82441	2.23116	4.84584	102	26
2.30339	1.46065	2.23718	104	26
5.76105	1.50947	1.03515	106	26
4.13152	1.03453	4.80107	108	26
4.30149	2.6069	0.14423	110	26
4.31423	2.6014	0.15181	112	26
1.98345	2.46318	3.25758	114	26
5.12693	0.6754	1.46024	116	26
1.98291	2.46381	3.24725	118	26
4.31502	2.60685	0.14586	120	26
4.30682	2.60479	0.14557	122	26
1.43973	2.28686	3.43076	124	26
1.43247	2.29305	3.42949	126	26
1.43782	2.29205	3.43554	128	26
1.43552	2.28944	3.43501	130	26
1.42978	2.29403	3.42804	132	26
1.42066	2.2957	1.84806	134	26
1.42642	2.29916	3.4252	136	26
1.42651	2.2964	3.42922	138	26
5.93372	1.76188	3.96575	140	26
0.26452	2.05831	4.32981	142	26
0.27813	2.05658	4.3371	144	26
0.28271	2.06348	4.33925	146	26
0.27448	2.05941	4.3344	148	26
0.26819	2.05146	4.32842	150	26
0.26837	2.04772	4.33189	152	26
0.26435	2.05251	4.32995	154	26
0.27048	2.06155	4.32852	156	26
0.27165	2.05765	4.33509	158	26
0.26465	2.05921	4.32641	160	26
0.26258	2.04859	4.32755	162	26
0.26355	2.05989	4.32753	164	26
0.26932	2.05914	4.3268	166	26
0.25621	2.06003	4.33144	168	26
0.44801	1.13149	1.47288	170	26
0.44181	1.13308	1.47615	172	26
0.44166	1.13289	1.47606	174	26
0.43884	1.13216	1.47603	176	26
0.4373	1.12431	1.4803	178	26
6.22607	1.32699	2.64478	180	26
4.52147	1.08695	4.97995	182	26
4.50372	1.07818	4.98801	184	26
6.21944	1.30986	2.63937	186	26
4.50977	1.08594	5.00397	188	26
6.21606	1.30541	2.63868	190	26
4.50841	1.08995	5.01583	192	26
3.14824	1.81698	5.96027	0	28
3.13853	1.83157	5.95642	2	28
1.64208	1.25918	2.87549	4	28
1.64488	1.25333	2.87583	6	28
0.89394	1.68811	1.5307	8	28
0.88956	1.70052	1.53928	10	28
0.88722	1.69399	1.53855	12	28
0.89063	1.69519	1.54206	14	28
0.89384	1.69553	1.54496	16	28
5.04113	2.01488	0.03319	18	28
5.04113	2.01488	0.03319	20	28
0.50968	0.80647	1.28787	22	28
0.11077	2.33691	4.43131	24	28
0.50462	0.80221	1.28458	26	28
0.50127	0.80726	1.2883	28	28
0.4999	0.8114	1.28982	30	28
0.10179	2.34206	4.4274	32	28
0.10539	2.34428	4.4302	34	28
0.50118	0.81327	1.2902	36	28
0.50022	0.81717	1.29271	38	28
0.50258	0.81648	1.29655	40	28
0.11546	2.34962	4.43252	42	28
0.11174	2.35079	4.43379	44	28
1.946	2.50689	3.55605	46	28
1.94843	2.49889	3.56059	48	28
1.43009	0.9948	3.44998	50	28
1.44002	0.99468	3.46134	52	28
1.59379	2.29159	3.60299	54	28
1.59803	2.28645	2.03243	56	28
1.60476	2.28865	2.03966	58	28
1.60471	2.28897	2.04342	60	28
1.60567	2.29215	2.04133	62	28
1.60852	2.28949	2.03996	64	28
1.60787	2.2824	2.04118	66	28
1.60189	2.28488	2.0341	68	28
1.6062	2.28329	2.03743	70	28
1.60131	2.28442	2.03552	72	28
1.61015	2.28044	2.04183	74	28
1.60504	2.28641	2.04202	76	28
5.99453	1.91523	3.93784	78	28
4.74577	0.84457	5.8089	80	28
4.87909	0.73906	1.44368	82	28
4.87382	0.73811	1.45092	84	28
4.88459	0.73856	1.43777	86	28
4.88018	0.73986	1.43809	88	28
4.89328	0.74158	1.42402	90	28
3.20463	1.4801	5.5474	92	28
3.20195	1.47836	5.54419	94	28
3.20291	1.47844	5.5441	96	28
4.87069	0.74148	1.43327	98	28
3.197	1.47498	5.54677	100	28
3.76261	2.48186	6.12009	102	28
3.7569	2.47732	6.11711	104	28
3.75427	2.47224	6.11994	106	28
3.75019	2.46877	6.12359	108	28
0.82247	2.23247	4.84081	110	28
1.99059	2.46602	1.69754	112	28
5.12487	0.67161	1.46341	114	28
5.11792	0.68144	1.46475	116	28
5.11644	0.68113	1.46425	118	28
5.12283	0.67506	1.46533	120	28
1.96162	2.45416	0.08857	122	28
1.41013	2.2932	1.82934	124	28
1.43197	2.29526	3.42635	126	28
1.43047	2.29229	1.86292	128	28
1.43198	2.29247	3.42863	130	28
1.44131	2.29138	3.44369	132	28
1.43567	2.28931	3.43512	134	28
1.42969	2.29941	3.425	136	28
1.40171	2.30092	1.83225	138	28
5.93628	1.77443	3.95681	140	28
0.26597	2.05827	4.32863	142	28
0.27296	2.05999	4.33462	144	28
0.27636	2.06637	4.33877	146	28
0.27153	2.05608	4.32972	148	28
0.27794	2.0558	4.33926	150	28
0.26579	2.05571	4.32859	152	28
0.26816	2.05066	4.33038	154	28
0.26842	2.06104	4.32678	156	28
0.26542	2.0567	4.32809	158	28
0.26266	2.05391	4.32631	160	28
0.26734	2.05444	4.32764	162	28
0.26632	2.05447	4.3268	164	28
0.26817	2.06162	4.32687	166	28
0.26425	2.05444	4.33173	168	28
0.44387	1.13195	1.47269	170	28
0.4432	1.13345	1.47749	172	28
0.44361	1.13138	1.47314	174	28
0.4431	1.13244	1.47696	176	28
0.44413	1.12336	1.47319	178	28
6.22675	1.3193	2.63884	180	28
6.22487	1.33058	2.64735	182	28
6.2202	1.30739	2.63592	184	28
6.21821	1.31151	2.63746	186	28
6.21561	1.30907	2.63792	188	28
6.21752	1.30271	2.64002	190	28
6.21751	1.30192	2.64028	192	28
3.14646	1.81438	5.95778	0	30
3.13586	1.82817	5.95735	2	30
3.13867	1.8302	5.95739	4	30
1.65399	1.2618	2.86938	6	30
1.64658	1.25608	2.87639	8	30
0.88499	1.69586	1.54048	10	30
0.88163	1.69817	1.54311	12	30
0.88742	1.69957	1.54674	14	30
3.45623	1.59545	5.83382	16	30
3.45726	1.59571	5.8361	18	30
1.90265	1.1311	3.10715	20	30
0.50405	0.81267	1.29015	22	30
