X	Y	phi1	phi	phi2
136.0	38.0	0.93731	2.0216	2.32939
136.0	40.0	0.93975	2.02853	2.32639
136.0	42.0	4.07631	1.11477	2.39417
136.0	44.0	4.05617	1.12343	2.40781
136.0	46.0	0.84262	1.97308	1.49747
136.0	48.0	0.84074	1.98546	1.50487
136.0	50.0	3.97735	1.15445	4.77912
136.0	52.0	3.97418	1.15489	4.77358
136.0	54.0	3.97312	1.15876	4.78
136.0	56.0	3.97228	1.15847	4.77635
136.0	58.0	3.97367	1.15434	4.78066
136.0	60.0	3.97905	1.16087	4.77644
136.0	62.0	3.97106	1.15474	4.78124
136.0	64.0	3.97429	1.1537	4.77792
136.0	66.0	3.97653	1.15284	4.77562
136.0	68.0	3.9727	1.15767	4.78347
136.0	70.0	3.97329	1.15858	4.78429
136.0	72.0	4.1512	2.72369	0.1662
136.0	74.0	4.15856	2.72382	0.17937
136.0	76.0	2.94294	1.28493	2.43049
136.0	78.0	2.94311	1.27608	2.43748
136.0	80.0	2.94727	1.27412	2.4386
136.0	82.0	1.70459	2.38998	3.58276
136.0	84.0	2.95182	1.27083	2.4352
136.0	86.0	2.95026	1.27714	2.43538
136.0	88.0	2.94701	1.27053	2.44294
136.0	90.0	1.70483	2.38752	3.58133
136.0	92.0	5.24821	1.54542	2.78218
136.0	94.0	5.25169	1.55554	2.77922
136.0	96.0	5.24996	1.5526	2.78135
136.0	98.0	5.24901	1.55242	2.78327
136.0	100.0	5.25049	1.54899	2.78816
136.0	102.0	3.73396	2.78344	0.05416
136.0	104.0	3.73802	2.77796	0.06034
136.0	106.0	5.24854	1.54783	2.78161
136.0	108.0	3.74275	2.78292	0.06935
136.0	110.0	5.25041	1.5503	2.77974
136.0	112.0	5.24739	1.54894	2.78233
136.0	114.0	5.25059	1.54708	2.78557
136.0	116.0	3.66762	1.20799	3.16246
136.0	118.0	3.73779	2.7845	0.06393
136.0	120.0	0.54568	1.01342	1.33952
136.0	122.0	0.57272	1.01872	1.32517
136.0	124.0	0.56584	1.01542	1.32434
136.0	126.0	1.68297	2.14558	1.6761
136.0	128.0	1.67972	2.14252	1.67291
136.0	130.0	1.67896	2.13775	1.67913
136.0	132.0	1.67694	2.13917	3.26266
136.0	134.0	6.26865	0.98011	2.59188
136.0	136.0	4.38713	1.11829	5.3734
136.0	138.0	0.00123	0.97885	2.58903
136.0	140.0	6.05646	1.76334	4.86583
136.0	142.0	6.05601	1.76151	4.86731
136.0	144.0	6.05576	1.76291	4.86594
136.0	146.0	6.05187	1.7642	4.8647
136.0	148.0	6.05227	1.7703	4.86366
136.0	150.0	6.05195	1.7673	4.86191
136.0	152.0	6.05241	1.77203	4.86302
136.0	154.0	4.44797	1.71843	6.08455
136.0	156.0	5.40708	0.25384	2.1974
136.0	158.0	2.00498	2.59547	5.01474
136.0	160.0	1.98308	2.59213	4.98834
136.0	162.0	5.12054	0.549	1.29527
136.0	164.0	1.9806	2.59322	4.99091
136.0	166.0	1.98021	2.59309	4.99057
136.0	168.0	1.98435	2.59285	4.99049
136.0	170.0	1.99132	2.59259	4.99696
136.0	172.0	2.00893	2.58736	5.02747
136.0	174.0	2.02945	2.57778	5.05341
136.0	176.0	5.59221	2.29154	2.6714
136.0	178.0	6.24561	0.84296	2.66916
136.0	180.0	1.2003	1.91189	2.34838
136.0	182.0	6.23628	0.83247	2.67092
136.0	184.0	6.24455	0.83404	2.66694
136.0	186.0	6.23967	0.83867	2.67278
136.0	188.0	6.23985	0.83138	2.66906
136.0	190.0	4.40194	1.2134	2.33763
136.0	192.0	5.58456	2.29864	2.6656
138.0	0.0	0.9813	1.57286	1.28579
138.0	2.0	0.9818	1.57364	1.29014
138.0	4.0	0.98129	1.57212	1.28985
138.0	6.0	0.98234	1.57278	1.28819
138.0	8.0	4.52628	0.83606	1.31548
138.0	10.0	4.54132	0.83823	1.30101
138.0	12.0	1.42425	2.29969	1.85404
138.0	14.0	1.42957	2.29838	3.42379
138.0	16.0	2.80437	1.36164	2.3147
138.0	18.0	1.42314	2.29543	3.42082
138.0	20.0	1.42431	2.29633	3.41998
138.0	22.0	1.43401	2.29468	3.42856
138.0	24.0	1.42275	2.29597	3.42211
138.0	26.0	1.42651	2.2964	3.42922
138.0	28.0	1.40171	2.30092	1.83225
138.0	30.0	1.42179	2.29771	1.85114
138.0	32.0	5.94471	1.77196	0.81854
138.0	34.0	0.09583	1.07784	1.01241
138.0	36.0	4.46437	1.11916	5.31851
138.0	38.0	0.9425	2.01358	2.31849
138.0	40.0	0.92794	2.01977	2.3225
138.0	42.0	4.07809	1.11681	2.38356
138.0	44.0	4.07763	1.10904	2.38929
138.0	46.0	4.05859	1.11572	5.53892
138.0	48.0	0.84394	1.98295	1.50774
138.0	50.0	3.97895	1.15347	4.77698
138.0	52.0	3.97248	1.15397	4.77595
138.0	54.0	3.97693	1.15689	4.77896
138.0	56.0	3.97684	1.15679	4.77318
138.0	58.0	3.97715	1.15788	4.77676
138.0	60.0	3.97951	1.15693	4.77599
138.0	62.0	3.9798	1.15711	4.78075
138.0	64.0	3.97334	1.15709	4.77915
138.0	66.0	3.96875	1.1553	4.77936
138.0	68.0	3.97136	1.1545	4.78159
138.0	70.0	3.9766	1.15916	4.77814
138.0	72.0	3.97759	1.15319	4.78021
138.0	74.0	4.13669	2.71678	0.15091
138.0	76.0	4.156	2.7218	0.1736
138.0	78.0	4.19071	2.72103	0.20665
138.0	80.0	2.94931	1.27347	2.43934
138.0	82.0	2.93512	1.28196	5.59198
138.0	84.0	2.96159	1.25568	2.4438
138.0	86.0	2.9459	1.27112	2.44452
138.0	88.0	5.67044	1.01304	3.89165
138.0	90.0	3.58634	0.88891	2.31883
138.0	92.0	5.24463	1.54015	2.78952
138.0	94.0	5.24923	1.54878	2.78021
138.0	96.0	5.24959	1.54728	2.77877
138.0	98.0	5.2485	1.55408	2.78101
138.0	100.0	5.25151	1.55425	2.78153
138.0	102.0	5.25099	1.54642	2.782
138.0	104.0	5.25032	1.549	2.77812
138.0	106.0	5.25	1.54825	2.77999
138.0	108.0	3.73825	2.77782	0.06247
138.0	110.0	5.24831	1.54719	2.78387
138.0	112.0	3.73715	2.77618	0.06058
138.0	114.0	3.75707	2.7764	0.08218
138.0	116.0	3.73027	2.76816	0.05585
138.0	118.0	1.95636	1.41244	2.49871
138.0	120.0	0.55795	1.01117	1.32429
138.0	122.0	1.95417	1.40629	2.49925
138.0	124.0	1.66723	2.14221	1.67025
138.0	126.0	1.68231	2.14358	3.2513
138.0	128.0	1.6765	2.14352	3.24289
138.0	130.0	1.68238	2.13532	3.25618
138.0	132.0	1.67727	2.13136	1.68015
138.0	134.0	1.68943	2.13731	1.69364
138.0	136.0	6.05641	1.7726	4.859
138.0	138.0	6.05785	1.76845	4.85907
138.0	140.0	6.06001	1.76859	4.86145
138.0	142.0	6.06114	1.76761	4.86002
138.0	144.0	6.05467	1.76529	4.86287
138.0	146.0	6.05238	1.76702	4.86322
138.0	148.0	6.05518	1.77128	4.85734
138.0	150.0	6.04857	1.77251	4.85743
138.0	152.0	6.04682	1.77965	4.85821
138.0	154.0	6.05202	1.77343	4.85644
138.0	156.0	4.452	1.71381	6.07497
138.0	158.0	3.31531	1.41761	2.61178
138.0	160.0	1.97991	2.5911	4.99237
138.0	162.0	1.98068	2.59315	4.99062
138.0	164.0	5.12178	0.54906	1.29384
138.0	166.0	1.98215	2.59222	4.98774
138.0	168.0	5.12327	0.54688	1.29358
138.0	170.0	1.97674	2.59292	4.98629
138.0	172.0	5.13366	0.55071	1.28013
138.0	174.0	2.01302	2.58713	5.03004
138.0	176.0	5.58999	2.28422	2.67543
138.0	178.0	5.59421	2.29101	2.67763
138.0	180.0	6.24642	0.84456	2.66872
138.0	182.0	1.19135	1.90883	2.34219
138.0	184.0	6.23507	0.83461	2.67061
138.0	186.0	6.24542	0.83102	2.66944
138.0	188.0	4.30179	1.22098	2.39563
138.0	190.0	4.36278	1.21812	2.37435
138.0	192.0	6.24906	0.8284	2.66149
140.0	0.0	4.12051	1.56943	4.99776
140.0	2.0	0.98421	1.57468	1.28766
140.0	4.0	0.9835	1.57309	1.28951
140.0	6.0	0.98234	1.57213	1.28822
140.0	8.0	2.55946	1.85605	0.00188
140.0	10.0	4.5402	0.83168	1.29367
140.0	12.0	4.52446	0.83459	1.32525
140.0	14.0	1.40816	2.30283	3.41326
140.0	16.0	1.41009	2.30054	3.40863
140.0	18.0	5.94298	1.78407	3.95866
140.0	20.0	5.93483	1.76873	3.96261
140.0	22.0	2.79858	1.37027	2.32551
140.0	24.0	5.9439	1.7653	3.9594
140.0	26.0	5.93372	1.76188	3.96575
140.0	28.0	5.93628	1.77443	3.95681
140.0	30.0	1.38816	2.30786	1.82402
140.0	32.0	4.49495	1.10148	2.15195
140.0	34.0	4.50021	1.09889	2.15928
140.0	36.0	4.49762	1.10474	2.16648
140.0	38.0	4.47585	1.11367	2.18218
140.0	40.0	3.22985	2.10366	5.25353
140.0	42.0	4.07892	1.11998	2.38765
140.0	44.0	4.07493	1.11409	2.39484
140.0	46.0	0.85438	1.99649	1.51256
140.0	48.0	0.84524	1.99253	1.51255
140.0	50.0	3.9736	1.15406	4.77999
140.0	52.0	3.97055	1.15422	4.77864
140.0	54.0	3.97616	1.15683	4.77906
140.0	56.0	3.97825	1.15659	4.77255
140.0	58.0	3.9676	1.15227	4.78058
140.0	60.0	3.97779	1.1573	4.77701
140.0	62.0	3.9731	1.15626	4.77979
140.0	64.0	3.97495	1.153	4.77367
140.0	66.0	3.97278	1.15325	4.77972
140.0	68.0	3.97115	1.15065	4.77808
140.0	70.0	3.97373	1.15328	4.77975
140.0	72.0	0.83753	1.99539	1.51215
140.0	74.0	3.97495	1.15588	4.78305
140.0	76.0	3.97376	1.15253	4.78484
140.0	78.0	2.7036	0.92476	2.84723
140.0	80.0	2.70691	0.93781	2.84264
140.0	82.0	2.71283	0.92815	2.84451
140.0	84.0	5.37187	0.69311	1.95484
140.0	86.0	4.61255	1.21293	2.80997
140.0	88.0	4.61131	1.22476	4.39726
140.0	90.0	2.5528	2.13504	5.54792
140.0	92.0	2.55339	2.12621	5.5451
140.0	94.0	3.59093	0.89609	2.32257
140.0	96.0	3.7356	2.77707	0.05977
140.0	98.0	5.24736	1.54408	2.78438
140.0	100.0	3.73847	2.77912	0.06261
140.0	102.0	5.25283	1.55022	2.78207
140.0	104.0	5.25461	1.54714	2.78264
140.0	106.0	5.25096	1.54964	2.77607
140.0	108.0	3.7387	2.77742	0.05905
140.0	110.0	3.73819	2.77865	0.06027
140.0	112.0	2.11263	1.59139	1.93714
140.0	114.0	2.11164	1.59757	1.93715
140.0	116.0	0.59395	2.48015	4.97145
140.0	118.0	0.59267	2.48513	4.97369
140.0	120.0	0.59458	2.47604	4.97395
140.0	122.0	1.95876	1.40616	2.50032
140.0	124.0	0.60618	2.485	4.98164
140.0	126.0	3.40907	2.19822	6.08355
140.0	128.0	1.46505	0.58153	0.18924
140.0	130.0	1.68965	2.13905	3.26795
140.0	132.0	1.69361	2.13864	3.26552
140.0	134.0	1.69055	2.13516	1.6861
140.0	136.0	6.06535	1.77686	4.85596
140.0	138.0	6.05669	1.77154	4.85874
140.0	140.0	6.05934	1.76985	4.85718
140.0	142.0	6.0564	1.7656	4.85724
140.0	144.0	6.05072	1.76603	4.85692
140.0	146.0	6.05547	1.7706	4.85743
140.0	148.0	6.05276	1.77167	4.85529
140.0	150.0	6.04685	1.77272	4.85707
140.0	152.0	6.04788	1.77738	4.85798
140.0	154.0	6.0519	1.78019	4.86286
140.0	156.0	4.45082	1.71393	6.08182
140.0	158.0	4.44374	1.71785	6.07692
140.0	160.0	1.98441	2.59313	4.99781
140.0	162.0	5.12186	0.54879	1.29322
140.0	164.0	5.12752	0.54821	1.28542
140.0	166.0	5.12147	0.54861	1.29323
140.0	168.0	5.12318	0.54877	1.29463
140.0	170.0	5.1193	0.54906	1.2963
140.0	172.0	1.99394	2.59252	5.00074
140.0	174.0	1.99294	2.58996	5.00143
140.0	176.0	2.00331	2.58957	5.01512
140.0	178.0	6.24972	0.83698	2.66551
140.0	180.0	5.58934	2.28972	2.67579
140.0	182.0	6.24542	0.83685	2.67386
140.0	184.0	6.24718	0.83121	2.66732
140.0	186.0	4.34865	1.22324	5.50568
140.0	188.0	5.21193	1.21798	5.3933
140.0	190.0	5.18399	1.20791	5.4084
140.0	192.0	6.23985	0.83138	2.66906
142.0	0.0	2.55547	0.27618	3.1426
142.0	2.0	2.54845	0.28367	3.14577
142.0	4.0	2.55482	1.85451	0.00121
142.0	6.0	2.55743	1.8476	0.00801
142.0	8.0	0.97173	0.6164	0.95628
142.0	10.0	0.96294	0.60994	0.97658
142.0	12.0	0.27176	2.0592	4.34025
142.0	14.0	0.28009	2.05962	4.33967
142.0	16.0	0.28199	2.06607	4.34311
142.0	18.0	0.27856	2.05992	4.34104
142.0	20.0	0.27911	2.06112	4.34038
142.0	22.0	0.27695	2.0609	4.34012
142.0	24.0	0.28088	2.06501	4.3395
142.0	26.0	0.26452	2.05831	4.32981
142.0	28.0	0.26597	2.05827	4.32863
142.0	30.0	0.26381	2.05521	4.32763
142.0	32.0	0.26783	2.05886	4.33212
142.0	34.0	4.49962	1.08685	3.73407
142.0	36.0	4.49999	1.09468	2.16115
142.0	38.0	4.50385	1.10148	2.17115
142.0	40.0	3.25138	2.10339	5.27553
142.0	42.0	4.48336	1.1216	2.18935
142.0	44.0	4.07999	1.11397	2.39102
142.0	46.0	3.97111	1.16331	4.7813
142.0	48.0	3.9792	1.1538	4.77792
142.0	50.0	3.96815	1.15046	4.77761
142.0	52.0	3.96607	1.15425	4.78165
142.0	54.0	3.97948	1.15675	4.77756
142.0	56.0	3.97006	1.15527	4.77757
142.0	58.0	3.97288	1.15207	4.77812
142.0	60.0	3.97608	1.15936	4.78033
142.0	62.0	3.97152	1.15822	4.78005
142.0	64.0	3.97402	1.15632	4.77769
142.0	66.0	3.97777	1.15227	4.77702
142.0	68.0	3.97415	1.15228	4.77643
142.0	70.0	3.97491	1.15782	4.78288
142.0	72.0	3.97803	1.15725	4.7809
142.0	74.0	3.97282	1.15679	4.78767
142.0	76.0	2.69745	0.94125	2.85344
142.0	78.0	2.70559	0.92601	2.84696
142.0	80.0	2.71466	0.92931	2.84347
142.0	82.0	2.7107	0.93297	2.84126
142.0	84.0	4.09987	1.81209	5.61946
142.0	86.0	4.10076	1.81049	5.62691
142.0	88.0	1.46567	1.92212	3.4775
142.0	90.0	3.58179	0.88596	2.32511
142.0	92.0	2.55659	2.13004	5.54679
142.0	94.0	2.5648	2.12513	5.54996
142.0	96.0	2.56294	2.12866	5.54778
142.0	98.0	3.59617	0.89615	2.32037
142.0	100.0	3.59436	0.89267	2.32526
142.0	102.0	5.25304	1.54341	2.78776
142.0	104.0	3.73037	2.7824	0.05651
142.0	106.0	3.73928	2.77908	0.05885
142.0	108.0	3.72091	2.77083	0.04093
142.0	110.0	1.94826	1.41407	2.49966
142.0	112.0	1.95575	1.4124	2.49799
142.0	114.0	1.95859	1.41281	2.49778
142.0	116.0	1.96113	1.40737	2.49415
142.0	118.0	1.95576	1.41236	2.49466
142.0	120.0	1.95975	1.41083	2.49818
142.0	122.0	1.95837	1.40986	2.49658
142.0	124.0	0.60765	2.48009	4.98577
142.0	126.0	1.95753	1.4067	2.50236
142.0	128.0	0.60572	2.48479	4.98281
142.0	130.0	1.46267	0.58729	0.19384
142.0	132.0	1.68958	2.14094	3.25853
142.0	134.0	1.69232	2.13969	1.69186
142.0	136.0	6.06365	1.78346	4.85605
142.0	138.0	6.05563	1.76884	4.85754
142.0	140.0	6.05967	1.76734	4.85915
142.0	142.0	6.06121	1.77491	4.85775
142.0	144.0	6.053	1.76994	4.85806
142.0	146.0	6.05016	1.76776	4.85871
142.0	148.0	6.05405	1.77587	4.85457
142.0	150.0	6.04981	1.77205	4.85787
142.0	152.0	6.04675	1.77096	4.85719
142.0	154.0	4.45103	1.71229	6.08129
142.0	156.0	4.45201	1.71233	6.08216
142.0	158.0	4.44931	1.71338	6.08187
142.0	160.0	3.31462	1.41253	2.61964
142.0	162.0	1.98266	2.59255	4.99325
142.0	164.0	1.97952	2.59293	4.98921
142.0	166.0	5.12209	0.54854	1.29245
142.0	168.0	5.12198	0.54806	1.29158
142.0	170.0	5.12814	0.54859	1.28927
142.0	172.0	1.97876	2.59222	4.9884
142.0	174.0	5.12079	0.54867	1.29313
142.0	176.0	5.126	0.55092	1.28312
142.0	178.0	6.25031	0.82935	2.66529
142.0	180.0	6.24981	0.8356	2.66393
142.0	182.0	5.5962	2.29278	2.68015
142.0	184.0	6.24403	0.83169	2.66566
142.0	186.0	4.29818	1.22365	2.38813
142.0	188.0	5.17509	1.20479	5.40322
142.0	190.0	2.03985	1.94141	4.0209
142.0	192.0	4.30179	1.22098	2.39563
144.0	0.0	2.5456	0.28561	3.14723
144.0	2.0	0.98585	1.57289	1.28683
144.0	4.0	4.12977	1.56697	4.99822
144.0	6.0	2.54248	0.28098	3.1524
144.0	8.0	0.98738	0.61796	0.96244
144.0	10.0	0.27535	2.05976	4.33782
144.0	12.0	0.27842	2.05798	4.33597
144.0	14.0	0.28172	2.05131	4.33985
144.0	16.0	0.2764	2.06215	4.34321
144.0	18.0	0.27559	2.05796	4.34041
144.0	20.0	0.27763	2.05534	4.3389
144.0	22.0	0.27868	2.05523	4.33783
144.0	24.0	0.27612	2.05102	4.34209
144.0	26.0	0.27813	2.05658	4.3371
144.0	28.0	0.27296	2.05999	4.33462
144.0	30.0	0.26727	2.0605	4.32571
144.0	32.0	0.27232	2.0571	4.32775
144.0	34.0	0.27036	2.04403	4.32842
144.0	36.0	0.27036	2.04403	4.32842
144.0	38.0	4.51892	1.1019	2.16322
144.0	40.0	4.50924	1.0903	5.29065
144.0	42.0	3.24941	2.099	5.26697
144.0	44.0	5.55473	1.50258	1.15856
144.0	46.0	3.96255	1.16239	4.77788
144.0	48.0	3.96816	1.15521	4.77995
144.0	50.0	3.97159	1.15739	4.77652
144.0	52.0	3.97488	1.15834	4.7752
144.0	54.0	3.97611	1.15797	4.77766
144.0	56.0	3.98055	1.15793	4.77246
144.0	58.0	3.98049	1.15346	4.77777
144.0	60.0	3.96781	1.15073	4.77514
144.0	62.0	3.98091	1.15827	4.77925
144.0	64.0	3.96994	1.1563	4.78031
144.0	66.0	3.97938	1.15671	4.78041
144.0	68.0	5.56829	1.51168	1.15458
144.0	70.0	3.97122	1.14874	4.77659
144.0	72.0	5.57297	1.50426	1.1559
144.0	74.0	2.71149	0.93367	2.84263
144.0	76.0	2.70975	0.92815	2.84429
144.0	78.0	2.71441	0.92753	2.8438
144.0	80.0	2.70229	0.92978	2.84492
144.0	82.0	2.69914	0.92845	2.84725
144.0	84.0	2.70276	0.92928	2.84626
144.0	86.0	4.10027	1.81148	5.62801
144.0	88.0	4.10027	1.81148	5.62801
144.0	90.0	3.58539	0.89558	2.32662
144.0	92.0	2.55384	2.12738	5.55591
144.0	94.0	2.55691	2.12896	5.5468
144.0	96.0	3.60166	0.88619	2.31993
144.0	98.0	3.60518	0.88493	2.32089
144.0	100.0	1.43761	0.97117	0.87798
144.0	102.0	1.13378	1.89093	2.05392
144.0	104.0	1.12022	1.87729	2.0444
144.0	106.0	1.96831	1.4051	2.49551
144.0	108.0	1.96704	1.40597	2.50031
144.0	110.0	1.95552	1.41141	2.49378
144.0	112.0	0.5969	2.47842	4.97637
144.0	114.0	1.95516	1.41161	2.49308
144.0	116.0	0.59691	2.48009	4.97637
144.0	118.0	0.59282	2.47622	4.97441
144.0	120.0	0.58933	2.47369	4.97039
144.0	122.0	1.95817	1.41127	2.49841
144.0	124.0	0.60485	2.48275	4.98603
144.0	126.0	0.60429	2.48319	4.98267
144.0	128.0	1.95639	1.40706	2.50241
144.0	130.0	0.60115	2.48762	4.98169
144.0	132.0	1.68958	2.14094	3.25853
144.0	134.0	6.05784	1.76655	4.85374
144.0	136.0	6.05444	1.76667	4.85729
144.0	138.0	6.06143	1.76945	4.85946
144.0	140.0	6.05805	1.76641	4.85823
144.0	142.0	6.05798	1.76937	4.85715
144.0	144.0	6.05185	1.77302	4.85935
144.0	146.0	6.05015	1.77679	4.85387
144.0	148.0	6.05121	1.7691	4.85708
144.0	150.0	6.0512	1.78249	4.8569
144.0	152.0	6.05065	1.76771	4.85807
144.0	154.0	6.04445	1.77382	4.85692
144.0	156.0	4.44615	1.71105	6.07877
144.0	158.0	2.90327	1.37513	2.99479
144.0	160.0	2.90682	1.37504	3.00025
144.0	162.0	1.99692	2.59212	5.00311
144.0	164.0	2.00639	2.5912	5.01426
144.0	166.0	2.0018	2.59147	5.00674
144.0	168.0	1.9899	2.59535	5.00077
144.0	170.0	1.98146	2.59524	4.98876
144.0	172.0	5.1226	0.54801	1.28952
144.0	174.0	5.12348	0.54907	1.29034
144.0	176.0	5.11342	0.5477	1.28193
144.0	178.0	2.22346	1.48855	2.28215
144.0	180.0	2.22629	1.49599	2.27518
144.0	182.0	3.87295	0.87602	4.60903
144.0	184.0	3.19193	0.78087	5.26792
144.0	186.0	5.17391	1.20086	0.69333
144.0	188.0	2.04112	1.94149	4.02377
144.0	190.0	2.03788	1.94384	4.01941
144.0	192.0	5.21193	1.21798	5.3933
146.0	0.0	4.11841	1.56048	5.00143
146.0	2.0	0.97975	1.57655	1.2853
146.0	4.0	4.12831	1.55851	4.98523
146.0	6.0	1.06614	0.63777	0.74499
146.0	8.0	1.06714	0.63475	0.7533
146.0	10.0	1.07409	0.6262	0.73571
146.0	12.0	0.28337	2.0721	4.33958
146.0	14.0	0.27836	2.06045	4.33959
146.0	16.0	0.27572	2.05026	4.33873
146.0	18.0	0.27747	2.05171	4.34026
146.0	20.0	0.27896	2.05998	4.33607
146.0	22.0	0.26671	2.06045	4.32571
146.0	24.0	0.2844	2.0667	4.34461
146.0	26.0	0.28271	2.06348	4.33925
146.0	28.0	0.27636	2.06637	4.33877
146.0	30.0	0.27935	2.06027	4.34525
146.0	32.0	0.26938	2.04674	4.32881
146.0	34.0	0.26931	2.05684	4.32731
146.0	36.0	0.27201	2.05185	4.33004
146.0	38.0	0.26742	2.06108	4.32957
146.0	40.0	0.27013	2.06558	4.33214
146.0	42.0	3.9661	1.14788	4.77798
146.0	44.0	5.55473	1.50258	1.15856
146.0	46.0	3.95024	1.15819	4.78731
146.0	48.0	3.96675	1.16085	4.78374
146.0	50.0	3.9745	1.15576	4.78013
146.0	52.0	3.97905	1.15676	4.77784
146.0	54.0	3.96782	1.15488	4.78106
146.0	56.0	3.97006	1.14782	4.77547
146.0	58.0	3.97024	1.15004	4.77893
146.0	60.0	3.9688	1.15525	4.77967
146.0	62.0	3.9755	1.15642	4.77845
146.0	64.0	3.96552	1.1509	4.77764
146.0	66.0	3.97453	1.15353	4.77726
146.0	68.0	3.97366	1.14938	4.7754
146.0	70.0	3.97401	1.14943	4.77524
146.0	72.0	5.56913	1.51181	1.1507
146.0	74.0	2.69856	0.93164	2.84638
146.0	76.0	2.70757	0.93563	2.84254
146.0	78.0	2.71872	0.93167	2.83412
146.0	80.0	2.70718	0.93075	2.84394
146.0	82.0	2.70836	0.92701	2.84359
146.0	84.0	2.70987	0.93262	2.84555
146.0	86.0	4.09907	1.80037	5.61434
146.0	88.0	4.09344	1.80324	5.6182
146.0	90.0	3.05008	1.39736	2.70729
146.0	92.0	2.56753	2.12439	5.55936
146.0	94.0	2.56249	2.12523	5.55323
146.0	96.0	3.60094	0.8804	2.32317
146.0	98.0	3.60872	0.88252	2.31709
146.0	100.0	1.13584	1.89247	2.05694
146.0	102.0	1.12871	1.88452	2.04751
146.0	104.0	1.11806	1.87643	2.03885
146.0	106.0	1.12037	1.8779	2.04373
146.0	108.0	3.39692	2.20143	6.07264
146.0	110.0	1.95548	1.40965	2.49794
146.0	112.0	3.40924	2.20765	6.08027
146.0	114.0	0.58974	2.47183	4.96999
146.0	116.0	0.59905	2.4784	4.97756
146.0	118.0	1.96132	1.40882	2.49466
146.0	120.0	0.59614	2.48121	4.97464
146.0	122.0	0.59639	2.48015	4.97565
146.0	124.0	0.60435	2.48413	4.98186
146.0	126.0	1.95936	1.40766	2.50164
146.0	128.0	0.60289	2.48249	4.9827
146.0	130.0	0.59841	2.48739	4.98029
146.0	132.0	0.6028	2.49037	4.98441
146.0	134.0	6.05723	1.77354	4.84954
146.0	136.0	6.05934	1.77389	4.85643
146.0	138.0	6.05969	1.77233	4.85372
146.0	140.0	6.05381	1.76599	4.85827
146.0	142.0	6.05325	1.76944	4.85756
146.0	144.0	6.05075	1.76824	4.85714
146.0	146.0	6.05413	1.77541	4.85394
146.0	148.0	6.05418	1.776	4.85462
146.0	150.0	6.04765	1.77242	4.85668
146.0	152.0	6.04642	1.77721	4.85473
146.0	154.0	6.04693	1.77008	4.85639
146.0	156.0	4.44228	1.71446	6.08297
146.0	158.0	2.90344	1.36998	2.99895
146.0	160.0	0.36824	0.90934	1.37574
146.0	162.0	0.35499	0.91258	1.37803
146.0	164.0	0.35313	0.90751	1.37249
146.0	166.0	0.35077	0.90784	1.37061
146.0	168.0	0.34427	0.91306	1.37289
146.0	170.0	5.12449	0.54825	1.28721
146.0	172.0	1.98216	2.59148	4.99509
146.0	174.0	5.13266	0.54949	1.27868
146.0	176.0	3.70915	2.44884	6.16357
146.0	178.0	3.71149	2.44355	6.16512
146.0	180.0	2.23108	1.48713	2.26993
146.0	182.0	3.71148	2.44075	6.16189
146.0	184.0	3.85942	0.88689	4.60854
146.0	186.0	2.04523	1.94341	4.01579
146.0	188.0	2.03521	1.94243	2.44854
146.0	190.0	2.03648	1.94201	4.01817
146.0	192.0	5.17509	1.20479	5.40322
148.0	0.0	4.07414	1.47162	5.07751
148.0	2.0	1.06202	0.6401	0.7627
148.0	4.0	1.94094	2.0212	3.61897
148.0	6.0	1.94228	2.01898	3.6206
148.0	8.0	1.9356	2.02932	3.60994
148.0	10.0	1.92735	2.02755	2.02861
148.0	12.0	0.27988	2.06328	4.33338
148.0	14.0	0.27915	2.06655	4.33724
148.0	16.0	0.28215	2.06255	4.33825
148.0	18.0	0.27739	2.05992	4.33519
148.0	20.0	0.26874	2.0468	4.32775
148.0	22.0	0.27839	2.0543	4.3374
148.0	24.0	0.26975	2.05538	4.32664
148.0	26.0	0.27448	2.05941	4.3344
148.0	28.0	0.27153	2.05608	4.32972
148.0	30.0	0.26925	2.05608	4.32785
148.0	32.0	0.27841	2.05425	4.33766
148.0	34.0	0.26977	2.05222	4.32747
148.0	36.0	0.26743	2.04922	4.33002
148.0	38.0	0.2665	2.05968	4.32789
148.0	40.0	0.26662	2.05768	4.33129
148.0	42.0	3.9661	1.14788	4.77798
148.0	44.0	3.96245	1.14775	4.78054
148.0	46.0	3.96515	1.15558	4.78295
148.0	48.0	3.9638	1.1522	4.78336
148.0	50.0	5.56697	1.51147	1.15003
148.0	52.0	3.97302	1.1523	4.77724
148.0	54.0	3.96735	1.15671	4.7785
148.0	56.0	3.9722	1.15518	4.77801
148.0	58.0	3.96973	1.15514	4.78034
148.0	60.0	3.97534	1.15242	4.77576
148.0	62.0	3.96904	1.15613	4.78137
148.0	64.0	3.9769	1.1525	4.77511
148.0	66.0	3.97134	1.15301	4.77826
148.0	68.0	3.97004	1.15111	4.78241
148.0	70.0	5.56382	1.51193	1.15113
148.0	72.0	2.70504	0.92879	2.84795
148.0	74.0	2.70904	0.92907	2.84594
148.0	76.0	2.70796	0.92965	2.84247
148.0	78.0	2.70967	0.93891	2.8395
148.0	80.0	2.69711	0.93658	2.84545
148.0	82.0	2.70143	0.94432	2.84278
148.0	84.0	4.09771	1.80178	5.61106
148.0	86.0	3.04839	1.39503	5.84852
148.0	88.0	3.0513	1.39301	5.84897
