phi1,phi,phi2,X,Y,IQ
2.55998,2.18697,2.39101,56.0,40.0,60
2.55998,2.18697,2.39101,57.0,0.0,60
2.55998,2.18697,2.39101,57.0,1.0,60
2.55998,2.18697,2.39101,57.0,2.0,60
2.55998,2.18697,2.39101,57.0,3.0,60
2.55998,2.18697,2.39101,57.0,4.0,60
2.55998,2.18697,2.39101,57.0,5.0,60
2.55998,2.18697,2.39101,57.0,6.0,60
2.55998,2.18697,2.39101,57.0,7.0,60
2.55998,2.18697,2.39101,57.0,8.0,60
2.55998,2.18697,2.39101,57.0,9.0,60
2.55998,2.18697,2.39101,57.0,10.0,60
2.55998,2.18697,2.39101,57.0,11.0,60
2.55998,2.18697,2.39101,57.0,12.0,60
2.55998,2.18697,2.39101,57.0,13.0,60
2.55998,2.18697,2.39101,57.0,14.0,60
2.55998,2.18697,2.39101,57.0,15.0,60
2.55998,2.18697,2.39101,57.0,16.0,60
2.55998,2.18697,2.39101,57.0,17.0,60
2.55998,2.18697,2.39101,57.0,18.0,60
2.55998,2.18697,2.39101,57.0,19.0,60
2.55998,2.18697,2.39101,57.0,20.0,60
2.55998,2.18697,2.39101,57.0,21.0,60
2.55998,2.18697,2.39101,57.0,22.0,60
2.55998,2.18697,2.39101,57.0,23.0,60
2.55998,2.18697,2.39101,57.0,24.0,60
2.55998,2.18697,2.39101,57.0,25.0,60
2.55998,2.18697,2.39101,57.0,26.0,60
2.55998,2.18697,2.39101,57.0,27.0,60
2.55998,2.18697,2.39101,57.0,28.0,60
2.55998,2.18697,2.39101,57.0,29.0,60
2.55998,2.18697,2.39101,57.0,30.0,60
2.55998,2.18697,2.39101,57.0,31.0,60
2.55998,2.18697,2.39101,57.0,32.0,60
2.55998,2.18697,2.39101,57.0,33.0,60
2.55998,2.18697,2.39101,57.0,34.0,60
2.55998,2.18697,2.39101,57.0,35.0,60
2.55998,2.18697,2.39101,57.0,36.0,60
2.55998,2.18697,2.39101,57.0,37.0,60
2.55998,2.18697,2.39101,57.0,38.0,60
2.55998,2.18697,2.39101,57.0,39.0,60
2.55998,2.18697,2.39101,57.0,40.0,60
2.55998,2.18697,2.39101,58.0,0.0,60
2.55998,2.18697,2.39101,58.0,1.0,60
2.55998,2.18697,2.39101,58.0,2.0,60
2.55998,2.18697,2.39101,58.0,3.0,60
2.55998,2.18697,2.39101,58.0,4.0,60
2.55998,2.18697,2.39101,58.0,5.0,60
2.55998,2.18697,2.39101,58.0,6.0,60
2.55998,2.18697,2.39101,58.0,7.0,60
2.55998,2.18697,2.39101,58.0,8.0,60
2.55998,2.18697,2.39101,58.0,9.0,60
2.55998,2.18697,2.39101,58.0,10.0,60
2.55998,2.18697,2.39101,58.0,11.0,60
2.55998,2.18697,2.39101,58.0,12.0,60
2.55998,2.18697,2.39101,58.0,13.0,60
2.55998,2.18697,2.39101,58.0,14.0,60
2.55998,2.18697,2.39101,58.0,15.0,60
2.55998,2.18697,2.39101,58.0,16.0,60
2.55998,2.18697,2.39101,58.0,17.0,60
2.55998,2.18697,2.39101,58.0,18.0,60
2.55998,2.18697,2.39101,58.0,19.0,60
2.55998,2.18697,2.39101,58.0,20.0,60
2.55998,2.18697,2.39101,58.0,21.0,60
2.55998,2.18697,2.39101,58.0,22.0,60
2.55998,2.18697,2.39101,58.0,23.0,60
2.55998,2.18697,2.39101,58.0,24.0,60
2.55998,2.18697,2.39101,58.0,25.0,60
2.55998,2.18697,2.39101,58.0,26.0,60
2.55998,2.18697,2.39101,58.0,27.0,60
2.55998,2.18697,2.39101,58.0,28.0,60
2.55998,2.18697,2.39101,58.0,29.0,60
2.55998,2.18697,2.39101,58.0,30.0,60
2.55998,2.18697,2.39101,58.0,31.0,60
2.55998,2.18697,2.39101,58.0,32.0,60
2.55998,2.18697,2.39101,58.0,33.0,60
2.55998,2.18697,2.39101,58.0,34.0,60
2.55998,2.18697,2.39101,58.0,35.0,60
2.55998,2.18697,2.39101,58.0,36.0,60
2.55998,2.18697,2.39101,58.0,37.0,60
2.55998,2.18697,2.39101,58.0,38.0,60
2.55998,2.18697,2.39101,58.0,39.0,60
2.55998,2.18697,2.39101,58.0,40.0,60
2.55998,2.18697,2.39101,59.0,0.0,60
2.55998,2.18697,2.39101,59.0,1.0,60
2.55998,2.18697,2.39101,59.0,2.0,60
2.55998,2.18697,2.39101,59.0,3.0,60
2.55998,2.18697,2.39101,59.0,4.0,60
2.55998,2.18697,2.39101,59.0,5.0,60
2.55998,2.18697,2.39101,59.0,6.0,60
2.55998,2.18697,2.39101,59.0,7.0,60
2.55998,2.18697,2.39101,59.0,8.0,60
2.55998,2.18697,2.39101,59.0,9.0,60
2.55998,2.18697,2.39101,59.0,10.0,60
2.55998,2.18697,2.39101,59.0,11.0,60
2.55998,2.18697,2.39101,59.0,12.0,60
2.55998,2.18697,2.39101,59.0,13.0,60
2.55998,2.18697,2.39101,59.0,14.0,60
2.55998,2.18697,2.39101,59.0,15.0,60
2.55998,2.18697,2.39101,59.0,16.0,60
2.55998,2.18697,2.39101,59.0,17.0,60
2.55998,2.18697,2.39101,59.0,18.0,60
2.55998,2.18697,2.39101,59.0,19.0,60
2.55998,2.18697,2.39101,59.0,20.0,60
2.55998,2.18697,2.39101,59.0,21.0,60
2.55998,2.18697,2.39101,59.0,22.0,60
2.55998,2.18697,2.39101,59.0,23.0,60
2.55998,2.18697,2.39101,59.0,24.0,60
2.55998,2.18697,2.39101,59.0,25.0,60
2.55998,2.18697,2.39101,59.0,26.0,60
2.55998,2.18697,2.39101,59.0,27.0,60
2.55998,2.18697,2.39101,59.0,28.0,60
2.55998,2.18697,2.39101,59.0,29.0,60
2.55998,2.18697,2.39101,59.0,30.0,60
2.55998,2.18697,2.39101,59.0,31.0,60
2.55998,2.18697,2.39101,59.0,32.0,60
2.55998,2.18697,2.39101,59.0,33.0,60
2.55998,2.18697,2.39101,59.0,34.0,60
2.55998,2.18697,2.39101,59.0,35.0,60
2.55998,2.18697,2.39101,59.0,36.0,60
2.55998,2.18697,2.39101,59.0,37.0,60
2.55998,2.18697,2.39101,59.0,38.0,60
2.55998,2.18697,2.39101,59.0,39.0,60
2.55998,2.18697,2.39101,59.0,40.0,60
2.55998,2.18697,2.39101,60.0,0.0,60
2.55998,2.18697,2.39101,60.0,1.0,60
2.55998,2.18697,2.39101,60.0,2.0,60
2.55998,2.18697,2.39101,60.0,3.0,60
2.55998,2.18697,2.39101,60.0,4.0,60
2.55998,2.18697,2.39101,60.0,5.0,60
0.1334,2.22775,0.75522,60.0,6.0,60
2.55998,2.18697,2.39101,60.0,7.0,60
2.55998,2.18697,2.39101,60.0,8.0,60
2.55998,2.18697,2.39101,60.0,9.0,60
2.55998,2.18697,2.39101,60.0,10.0,60
2.55998,2.18697,2.39101,60.0,11.0,60
2.55998,2.18697,2.39101,60.0,12.0,60
2.55998,2.18697,2.39101,60.0,13.0,60
2.55998,2.18697,2.39101,60.0,14.0,60
2.55998,2.18697,2.39101,60.0,15.0,60
2.55998,2.18697,2.39101,60.0,16.0,60
2.55998,2.18697,2.39101,60.0,17.0,60
2.55998,2.18697,2.39101,60.0,18.0,60
2.55998,2.18697,2.39101,60.0,19.0,60
2.55998,2.18697,2.39101,60.0,20.0,60
2.55998,2.18697,2.39101,60.0,21.0,60
2.55998,2.18697,2.39101,60.0,22.0,60
2.55998,2.18697,2.39101,60.0,23.0,60
2.55998,2.18697,2.39101,60.0,24.0,60
2.55998,2.18697,2.39101,60.0,25.0,60
2.55998,2.18697,2.39101,60.0,26.0,60
2.55998,2.18697,2.39101,60.0,27.0,60
2.55998,2.18697,2.39101,60.0,28.0,60
2.55998,2.18697,2.39101,60.0,29.0,60
2.55998,2.18697,2.39101,60.0,30.0,60
2.55998,2.18697,2.39101,60.0,31.0,60
2.55998,2.18697,2.39101,60.0,32.0,60
2.55998,2.18697,2.39101,60.0,33.0,60
2.55998,2.18697,2.39101,60.0,34.0,60
2.55998,2.18697,2.39101,60.0,35.0,60
2.55998,2.18697,2.39101,60.0,36.0,60
2.55998,2.18697,2.39101,60.0,37.0,60
2.55998,2.18697,2.39101,60.0,38.0,60
2.55998,2.18697,2.39101,60.0,39.0,60
2.55998,2.18697,2.39101,60.0,40.0,60
2.55998,2.18697,2.39101,61.0,0.0,60
2.55998,2.18697,2.39101,61.0,1.0,60
2.55998,2.18697,2.39101,61.0,2.0,60
2.55998,2.18697,2.39101,61.0,3.0,60
2.55998,2.18697,2.39101,61.0,4.0,60
0.1334,2.22775,0.75522,61.0,5.0,60
0.1334,2.22775,0.75522,61.0,6.0,60
0.1334,2.22775,0.75522,61.0,7.0,60
2.55998,2.18697,2.39101,61.0,8.0,60
2.55998,2.18697,2.39101,61.0,9.0,60
2.55998,2.18697,2.39101,61.0,10.0,60
2.55998,2.18697,2.39101,61.0,11.0,60
2.55998,2.18697,2.39101,61.0,12.0,60
2.55998,2.18697,2.39101,61.0,13.0,60
2.55998,2.18697,2.39101,61.0,14.0,60
2.55998,2.18697,2.39101,61.0,15.0,60
2.55998,2.18697,2.39101,61.0,16.0,60
2.55998,2.18697,2.39101,61.0,17.0,60
2.55998,2.18697,2.39101,61.0,18.0,60
2.55998,2.18697,2.39101,61.0,19.0,60
2.55998,2.18697,2.39101,61.0,20.0,60
2.55998,2.18697,2.39101,61.0,21.0,60
2.55998,2.18697,2.39101,61.0,22.0,60
2.55998,2.18697,2.39101,61.0,23.0,60
2.55998,2.18697,2.39101,61.0,24.0,60
2.55998,2.18697,2.39101,61.0,25.0,60
2.55998,2.18697,2.39101,61.0,26.0,60
2.55998,2.18697,2.39101,61.0,27.0,60
2.55998,2.18697,2.39101,61.0,28.0,60
2.55998,2.18697,2.39101,61.0,29.0,60
2.55998,2.18697,2.39101,61.0,30.0,60
2.55998,2.18697,2.39101,61.0,31.0,60
2.55998,2.18697,2.39101,61.0,32.0,60
2.55998,2.18697,2.39101,61.0,33.0,60
2.55998,2.18697,2.39101,61.0,34.0,60
2.55998,2.18697,2.39101,61.0,35.0,60
2.55998,2.18697,2.39101,61.0,36.0,60
2.55998,2.18697,2.39101,61.0,37.0,60
2.55998,2.18697,2.39101,61.0,38.0,60
2.55998,2.18697,2.39101,61.0,39.0,60
2.55998,2.18697,2.39101,61.0,40.0,60
2.55998,2.18697,2.39101,62.0,0.0,60
2.55998,2.18697,2.39101,62.0,1.0,60
2.55998,2.18697,2.39101,62.0,2.0,60
2.55998,2.18697,2.39101,62.0,3.0,60
0.1334,2.22775,0.75522,62.0,4.0,60
0.1334,2.22775,0.75522,62.0,5.0,60
0.1334,2.22775,0.75522,62.0,6.0,60
0.1334,2.22775,0.75522,62.0,7.0,60
2.55998,2.18697,2.39101,62.0,8.0,60
2.55998,2.18697,2.39101,62.0,9.0,60
2.55998,2.18697,2.39101,62.0,10.0,60
2.55998,2.18697,2.39101,62.0,11.0,60
2.55998,2.18697,2.39101,62.0,12.0,60
2.55998,2.18697,2.39101,62.0,13.0,60
2.55998,2.18697,2.39101,62.0,14.0,60
2.55998,2.18697,2.39101,62.0,15.0,60
2.55998,2.18697,2.39101,62.0,16.0,60
2.55998,2.18697,2.39101,62.0,17.0,60
2.55998,2.18697,2.39101,62.0,18.0,60
2.55998,2.18697,2.39101,62.0,19.0,60
2.55998,2.18697,2.39101,62.0,20.0,60
2.55998,2.18697,2.39101,62.0,21.0,60
2.55998,2.18697,2.39101,62.0,22.0,60
2.55998,2.18697,2.39101,62.0,23.0,60
2.55998,2.18697,2.39101,62.0,24.0,60
2.55998,2.18697,2.39101,62.0,25.0,60
2.55998,2.18697,2.39101,62.0,26.0,60
2.55998,2.18697,2.39101,62.0,27.0,60
2.55998,2.18697,2.39101,62.0,28.0,60
2.55998,2.18697,2.39101,62.0,29.0,60
2.55998,2.18697,2.39101,62.0,30.0,60
2.55998,2.18697,2.39101,62.0,31.0,60
2.55998,2.18697,2.39101,62.0,32.0,60
2.55998,2.18697,2.39101,62.0,33.0,60
2.55998,2.18697,2.39101,62.0,34.0,60
2.55998,2.18697,2.39101,62.0,35.0,60
2.55998,2.18697,2.39101,62.0,36.0,60
2.55998,2.18697,2.39101,62.0,37.0,60
2.55998,2.18697,2.39101,62.0,38.0,60
2.55998,2.18697,2.39101,62.0,39.0,60
2.55998,2.18697,2.39101,62.0,40.0,60
2.55998,2.18697,2.39101,63.0,0.0,60
2.55998,2.18697,2.39101,63.0,1.0,60
2.55998,2.18697,2.39101,63.0,2.0,60
0.1334,2.22775,0.75522,63.0,3.0,60
0.1334,2.22775,0.75522,63.0,4.0,60
0.1334,2.22775,0.75522,63.0,5.0,60
0.1334,2.22775,0.75522,63.0,6.0,60
0.1334,2.22775,0.75522,63.0,7.0,60
0.1334,2.22775,0.75522,63.0,8.0,60
2.55998,2.18697,2.39101,63.0,9.0,60
2.55998,2.18697,2.39101,63.0,10.0,60
2.55998,2.18697,2.39101,63.0,11.0,60
2.55998,2.18697,2.39101,63.0,12.0,60
2.55998,2.18697,2.39101,63.0,13.0,60
2.55998,2.18697,2.39101,63.0,14.0,60
2.55998,2.18697,2.39101,63.0,15.0,60
2.55998,2.18697,2.39101,63.0,16.0,60
2.55998,2.18697,2.39101,63.0,17.0,60
2.55998,2.18697,2.39101,63.0,18.0,60
2.55998,2.18697,2.39101,63.0,19.0,60
2.55998,2.18697,2.39101,63.0,20.0,60
2.55998,2.18697,2.39101,63.0,21.0,60
2.55998,2.18697,2.39101,63.0,22.0,60
2.55998,2.18697,2.39101,63.0,23.0,60
2.55998,2.18697,2.39101,63.0,24.0,60
2.55998,2.18697,2.39101,63.0,25.0,60
2.55998,2.18697,2.39101,63.0,26.0,60
2.55998,2.18697,2.39101,63.0,27.0,60
2.55998,2.18697,2.39101,63.0,28.0,60
2.55998,2.18697,2.39101,63.0,29.0,60
2.55998,2.18697,2.39101,63.0,30.0,60
2.55998,2.18697,2.39101,63.0,31.0,60
2.55998,2.18697,2.39101,63.0,32.0,60
2.55998,2.18697,2.39101,63.0,33.0,60
2.55998,2.18697,2.39101,63.0,34.0,60
2.55998,2.18697,2.39101,63.0,35.0,60
2.55998,2.18697,2.39101,63.0,36.0,60
2.55998,2.18697,2.39101,63.0,37.0,60
2.55998,2.18697,2.39101,63.0,38.0,60
2.55998,2.18697,2.39101,63.0,39.0,60
2.55998,2.18697,2.39101,63.0,40.0,60
2.55998,2.18697,2.39101,64.0,0.0,60
2.55998,2.18697,2.39101,64.0,1.0,60
0.1334,2.22775,0.75522,64.0,2.0,60
0.1334,2.22775,0.75522,64.0,3.0,60
0.1334,2.22775,0.75522,64.0,4.0,60
0.1334,2.22775,0.75522,64.0,5.0,60
0.1334,2.22775,0.75522,64.0,6.0,60
0.1334,2.22775,0.75522,64.0,7.0,60
0.1334,2.22775,0.75522,64.0,8.0,60
2.55998,2.18697,2.39101,64.0,9.0,60
2.55998,2.18697,2.39101,64.0,10.0,60
2.55998,2.18697,2.39101,64.0,11.0,60
2.55998,2.18697,2.39101,64.0,12.0,60
2.55998,2.18697,2.39101,64.0,13.0,60
2.55998,2.18697,2.39101,64.0,14.0,60
2.55998,2.18697,2.39101,64.0,15.0,60
2.55998,2.18697,2.39101,64.0,16.0,60
2.55998,2.18697,2.39101,64.0,17.0,60
2.55998,2.18697,2.39101,64.0,18.0,60
2.55998,2.18697,2.39101,64.0,19.0,60
2.55998,2.18697,2.39101,64.0,20.0,60
2.55998,2.18697,2.39101,64.0,21.0,60
2.55998,2.18697,2.39101,64.0,22.0,60
2.55998,2.18697,2.39101,64.0,23.0,60
2.55998,2.18697,2.39101,64.0,24.0,60
2.55998,2.18697,2.39101,64.0,25.0,60
2.55998,2.18697,2.39101,64.0,26.0,60
2.55998,2.18697,2.39101,64.0,27.0,60
2.55998,2.18697,2.39101,64.0,28.0,60
2.55998,2.18697,2.39101,64.0,29.0,60
2.55998,2.18697,2.39101,64.0,30.0,60
2.55998,2.18697,2.39101,64.0,31.0,60
2.55998,2.18697,2.39101,64.0,32.0,60
2.55998,2.18697,2.39101,64.0,33.0,60
2.55998,2.18697,2.39101,64.0,34.0,60
2.55998,2.18697,2.39101,64.0,35.0,60
2.55998,2.18697,2.39101,64.0,36.0,60
2.55998,2.18697,2.39101,64.0,37.0,60
2.55998,2.18697,2.39101,64.0,38.0,60
2.55998,2.18697,2.39101,64.0,39.0,60
2.55998,2.18697,2.39101,64.0,40.0,60
2.55998,2.18697,2.39101,65.0,0.0,60
0.1334,2.22775,0.75522,65.0,1.0,60
0.1334,2.22775,0.75522,65.0,2.0,60
0.1334,2.22775,0.75522,65.0,3.0,60
0.1334,2.22775,0.75522,65.0,4.0,60
0.1334,2.22775,0.75522,65.0,5.0,60
0.1334,2.22775,0.75522,65.0,6.0,60
0.1334,2.22775,0.75522,65.0,7.0,60
0.1334,2.22775,0.75522,65.0,8.0,60
2.55998,2.18697,2.39101,65.0,9.0,60
2.55998,2.18697,2.39101,65.0,10.0,60
2.55998,2.18697,2.39101,65.0,11.0,60
2.55998,2.18697,2.39101,65.0,12.0,60
2.55998,2.18697,2.39101,65.0,13.0,60
2.55998,2.18697,2.39101,65.0,14.0,60
2.55998,2.18697,2.39101,65.0,15.0,60
2.55998,2.18697,2.39101,65.0,16.0,60
2.55998,2.18697,2.39101,65.0,17.0,60
2.55998,2.18697,2.39101,65.0,18.0,60
2.55998,2.18697,2.39101,65.0,19.0,60
2.55998,2.18697,2.39101,65.0,20.0,60
2.55998,2.18697,2.39101,65.0,21.0,60
2.55998,2.18697,2.39101,65.0,22.0,60
2.55998,2.18697,2.39101,65.0,23.0,60
2.55998,2.18697,2.39101,65.0,24.0,60
2.55998,2.18697,2.39101,65.0,25.0,60
2.55998,2.18697,2.39101,65.0,26.0,60
2.55998,2.18697,2.39101,65.0,27.0,60
2.55998,2.18697,2.39101,65.0,28.0,60
2.55998,2.18697,2.39101,65.0,29.0,60
2.55998,2.18697,2.39101,65.0,30.0,60
2.55998,2.18697,2.39101,65.0,31.0,60
2.55998,2.18697,2.39101,65.0,32.0,60
2.55998,2.18697,2.39101,65.0,33.0,60
2.55998,2.18697,2.39101,65.0,34.0,60
2.55998,2.18697,2.39101,65.0,35.0,60
2.55998,2.18697,2.39101,65.0,36.0,60
2.55998,2.18697,2.39101,65.0,37.0,60
2.55998,2.18697,2.39101,65.0,38.0,60
2.55998,2.18697,2.39101,65.0,39.0,60
2.55998,2.18697,2.39101,65.0,40.0,60
0.1334,2.22775,0.75522,66.0,0.0,60
0.1334,2.22775,0.75522,66.0,1.0,60
0.1334,2.22775,0.75522,66.0,2.0,60
0.1334,2.22775,0.75522,66.0,3.0,60
0.1334,2.22775,0.75522,66.0,4.0,60
0.1334,2.22775,0.75522,66.0,5.0,60
0.1334,2.22775,0.75522,66.0,6.0,60
0.1334,2.22775,0.75522,66.0,7.0,60
0.1334,2.22775,0.75522,66.0,8.0,60
0.1334,2.22775,0.75522,66.0,9.0,60
2.55998,2.18697,2.39101,66.0,10.0,60
2.55998,2.18697,2.39101,66.0,11.0,60
2.55998,2.18697,2.39101,66.0,12.0,60
2.55998,2.18697,2.39101,66.0,13.0,60
2.55998,2.18697,2.39101,66.0,14.0,60
2.55998,2.18697,2.39101,66.0,15.0,60
2.55998,2.18697,2.39101,66.0,16.0,60
2.55998,2.18697,2.39101,66.0,17.0,60
2.55998,2.18697,2.39101,66.0,18.0,60
2.55998,2.18697,2.39101,66.0,19.0,60
2.55998,2.18697,2.39101,66.0,20.0,60
2.55998,2.18697,2.39101,66.0,21.0,60
2.55998,2.18697,2.39101,66.0,22.0,60
2.55998,2.18697,2.39101,66.0,23.0,60
2.55998,2.18697,2.39101,66.0,24.0,60
2.55998,2.18697,2.39101,66.0,25.0,60
2.55998,2.18697,2.39101,66.0,26.0,60
2.55998,2.18697,2.39101,66.0,27.0,60
2.55998,2.18697,2.39101,66.0,28.0,60
2.55998,2.18697,2.39101,66.0,29.0,60
2.55998,2.18697,2.39101,66.0,30.0,60
2.55998,2.18697,2.39101,66.0,31.0,60
2.55998,2.18697,2.39101,66.0,32.0,60
2.55998,2.18697,2.39101,66.0,33.0,60
2.55998,2.18697,2.39101,66.0,34.0,60
2.55998,2.18697,2.39101,66.0,35.0,60
2.55998,2.18697,2.39101,66.0,36.0,60
2.55998,2.18697,2.39101,66.0,37.0,60
2.55998,2.18697,2.39101,66.0,38.0,60
2.55998,2.18697,2.39101,66.0,39.0,60
2.55998,2.18697,2.39101,66.0,40.0,60
0.1334,2.22775,0.75522,67.0,0.0,60
0.1334,2.22775,0.75522,67.0,1.0,60
0.1334,2.22775,0.75522,67.0,2.0,60
0.1334,2.22775,0.75522,67.0,3.0,60
0.1334,2.22775,0.75522,67.0,4.0,60
0.1334,2.22775,0.75522,67.0,5.0,60
0.1334,2.22775,0.75522,67.0,6.0,60
0.1334,2.22775,0.75522,67.0,7.0,60
0.1334,2.22775,0.75522,67.0,8.0,60
0.1334,2.22775,0.75522,67.0,9.0,60
2.55998,2.18697,2.39101,67.0,10.0,60
2.55998,2.18697,2.39101,67.0,11.0,60
2.55998,2.18697,2.39101,67.0,12.0,60
2.55998,2.18697,2.39101,67.0,13.0,60
2.55998,2.18697,2.39101,67.0,14.0,60
2.55998,2.18697,2.39101,67.0,15.0,60
2.55998,2.18697,2.39101,67.0,16.0,60
2.55998,2.18697,2.39101,67.0,17.0,60
2.55998,2.18697,2.39101,67.0,18.0,60
2.55998,2.18697,2.39101,67.0,19.0,60
2.55998,2.18697,2.39101,67.0,20.0,60
2.55998,2.18697,2.39101,67.0,21.0,60
2.55998,2.18697,2.39101,67.0,22.0,60
2.55998,2.18697,2.39101,67.0,23.0,60
2.55998,2.18697,2.39101,67.0,24.0,60
2.55998,2.18697,2.39101,67.0,25.0,60
2.55998,2.18697,2.39101,67.0,26.0,60
2.55998,2.18697,2.39101,67.0,27.0,60
2.55998,2.18697,2.39101,67.0,28.0,60
2.55998,2.18697,2.39101,67.0,29.0,60
2.55998,2.18697,2.39101,67.0,30.0,60
2.55998,2.18697,2.39101,67.0,31.0,60
2.55998,2.18697,2.39101,67.0,32.0,60
2.55998,2.18697,2.39101,67.0,33.0,60
2.55998,2.18697,2.39101,67.0,34.0,60
2.55998,2.18697,2.39101,67.0,35.0,60
2.55998,2.18697,2.39101,67.0,36.0,60
2.55998,2.18697,2.39101,67.0,37.0,60
2.55998,2.18697,2.39101,67.0,38.0,60
2.55998,2.18697,2.39101,67.0,39.0,60
0.1334,2.22775,0.75522,67.0,40.0,60
0.1334,2.22775,0.75522,68.0,0.0,60
0.1334,2.22775,0.75522,68.0,1.0,60
0.1334,2.22775,0.75522,68.0,2.0,60
0.1334,2.22775,0.75522,68.0,3.0,60
0.1334,2.22775,0.75522,68.0,4.0,60
0.1334,2.22775,0.75522,68.0,5.0,60
0.1334,2.22775,0.75522,68.0,6.0,60
0.1334,2.22775,0.75522,68.0,7.0,60
0.1334,2.22775,0.75522,68.0,8.0,60
0.1334,2.22775,0.75522,68.0,9.0,60
0.1334,2.22775,0.75522,68.0,10.0,60
2.55998,2.18697,2.39101,68.0,11.0,60
2.55998,2.18697,2.39101,68.0,12.0,60
2.55998,2.18697,2.39101,68.0,13.0,60
2.55998,2.18697,2.39101,68.0,14.0,60
2.55998,2.18697,2.39101,68.0,15.0,60
2.55998,2.18697,2.39101,68.0,16.0,60
2.55998,2.18697,2.39101,68.0,17.0,60
2.55998,2.18697,2.39101,68.0,18.0,60
2.55998,2.18697,2.39101,68.0,19.0,60
2.55998,2.18697,2.39101,68.0,20.0,60
2.55998,2.18697,2.39101,68.0,21.0,60
2.55998,2.18697,2.39101,68.0,22.0,60
2.55998,2.18697,2.39101,68.0,23.0,60
2.55998,2.18697,2.39101,68.0,24.0,60
2.55998,2.18697,2.39101,68.0,25.0,60
2.55998,2.18697,2.39101,68.0,26.0,60
2.55998,2.18697,2.39101,68.0,27.0,60
2.55998,2.18697,2.39101,68.0,28.0,60
2.55998,2.18697,2.39101,68.0,29.0,60
2.55998,2.18697,2.39101,68.0,30.0,60
2.55998,2.18697,2.39101,68.0,31.0,60
2.55998,2.18697,2.39101,68.0,32.0,60
2.55998,2.18697,2.39101,68.0,33.0,60
2.55998,2.18697,2.39101,68.0,34.0,60
2.55998,2.18697,2.39101,68.0,35.0,60
2.55998,2.18697,2.39101,68.0,36.0,60
2.55998,2.18697,2.39101,68.0,37.0,60
2.55998,2.18697,2.39101,68.0,38.0,60
0.1334,2.22775,0.75522,68.0,39.0,60
0.1334,2.22775,0.75522,68.0,40.0,60
0.1334,2.22775,0.75522,69.0,0.0,60
0.1334,2.22775,0.75522,69.0,1.0,60
0.1334,2.22775,0.75522,69.0,2.0,60
0.1334,2.22775,0.75522,69.0,3.0,60
0.1334,2.22775,0.75522,69.0,4.0,60
0.1334,2.22775,0.75522,69.0,5.0,60
0.1334,2.22775,0.75522,69.0,6.0,60
0.1334,2.22775,0.75522,69.0,7.0,60
0.1334,2.22775,0.75522,69.0,8.0,60
0.1334,2.22775,0.75522,69.0,9.0,60
0.1334,2.22775,0.75522,69.0,10.0,60
0.1334,2.22775,0.75522,69.0,11.0,60
2.55998,2.18697,2.39101,69.0,12.0,60
2.55998,2.18697,2.39101,69.0,13.0,60
2.55998,2.18697,2.39101,69.0,14.0,60
2.55998,2.18697,2.39101,69.0,15.0,60
2.55998,2.18697,2.39101,69.0,16.0,60
2.55998,2.18697,2.39101,69.0,17.0,60
2.55998,2.18697,2.39101,69.0,18.0,60
2.55998,2.18697,2.39101,69.0,19.0,60
2.55998,2.18697,2.39101,69.0,20.0,60
2.55998,2.18697,2.39101,69.0,21.0,60
2.55998,2.18697,2.39101,69.0,22.0,60
2.55998,2.18697,2.39101,69.0,23.0,60
2.55998,2.18697,2.39101,69.0,24.0,60
2.55998,2.18697,2.39101,69.0,25.0,60
2.55998,2.18697,2.39101,69.0,26.0,60
2.55998,2.18697,2.39101,69.0,27.0,60
2.55998,2.18697,2.39101,69.0,28.0,60
2.55998,2.18697,2.39101,69.0,29.0,60
2.55998,2.18697,2.39101,69.0,30.0,60
2.55998,2.18697,2.39101,69.0,31.0,60
2.55998,2.18697,2.39101,69.0,32.0,60
2.55998,2.18697,2.39101,69.0,33.0,60
2.55998,2.18697,2.39101,69.0,34.0,60
2.55998,2.18697,2.39101,69.0,35.0,60
2.55998,2.18697,2.39101,69.0,36.0,60
2.55998,2.18697,2.39101,69.0,37.0,60
0.1334,2.22775,0.75522,69.0,38.0,60
0.1334,2.22775,0.75522,69.0,39.0,60
0.1334,2.22775,0.75522,69.0,40.0,60
0.1334,2.22775,0.75522,70.0,0.0,60
0.1334,2.22775,0.75522,70.0,1.0,60
0.1334,2.22775,0.75522,70.0,2.0,60
0.1334,2.22775,0.75522,70.0,3.0,60
0.1334,2.22775,0.75522,70.0,4.0,60
0.1334,2.22775,0.75522,70.0,5.0,60
0.1334,2.22775,0.75522,70.0,6.0,60
0.1334,2.22775,0.75522,70.0,7.0,60
0.1334,2.22775,0.75522,70.0,8.0,60
0.1334,2.22775,0.75522,70.0,9.0,60
0.1334,2.22775,0.75522,70.0,10.0,60
0.1334,2.22775,0.75522,70.0,11.0,60
2.55998,2.18697,2.39101,70.0,12.0,60
2.55998,2.18697,2.39101,70.0,13.0,60
2.55998,2.18697,2.39101,70.0,14.0,60
2.55998,2.18697,2.39101,70.0,15.0,60
2.55998,2.18697,2.39101,70.0,16.0,60
2.55998,2.18697,2.39101,70.0,17.0,60
2.55998,2.18697,2.39101,70.0,18.0,60
2.55998,2.18697,2.39101,70.0,19.0,60
2.55998,2.18697,2.39101,70.0,20.0,60
2.55998,2.18697,2.39101,70.0,21.0,60
2.55998,2.18697,2.39101,70.0,22.0,60
2.55998,2.18697,2.39101,70.0,23.0,60
2.55998,2.18697,2.39101,70.0,24.0,60
